"sample","pop","count"
"2025_08_07_AB_06-INF155-00_SEB (Unmixed).fcs","root",2378848
"2025_08_07_AB_06-INF155-00_SEB (Unmixed).fcs","/singletsFSC",2136279
"2025_08_07_AB_06-INF155-00_SEB (Unmixed).fcs","/singletsFSC/singletsSSC",1866817
"2025_08_07_AB_06-INF155-00_SEB (Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB",1735030
"2025_08_07_AB_06-INF155-00_SEB (Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45",1332783
"2025_08_07_AB_06-INF155-00_SEB (Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes",1161243
"2025_08_07_AB_06-INF155-00_SEB (Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris",1132822
"2025_08_07_AB_06-INF155-00_SEB (Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes",967588
"2025_08_07_AB_06-INF155-00_SEB (Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes/live",887415
"2025_08_07_AB_06-INF155-00_SEB (Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes/live/Dump+",256857
"2025_08_07_AB_06-INF155-00_SEB (Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes/live/Dump-",630558
"2025_08_07_AB_06-INF155-00_SEB (Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes/live/Dump-/Tcells",413420
"2025_08_07_AB_06-INF155-00_SEB (Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes/live/Dump-/Tcells/Vd2+",3805
"2025_08_07_AB_06-INF155-00_SEB (Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes/live/Dump-/Tcells/Vd2-",409615
"2025_08_07_AB_06-INF155-00_SEB (Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes/live/Dump-/Tcells/Vd2-/Va7.2+",3421
"2025_08_07_AB_06-INF155-00_SEB (Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes/live/Dump-/Tcells/Vd2-/Va7.2-",406194
"2025_08_07_AB_06-INF155-00_SEB (Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes/live/Dump-/Tcells/Vd2-/Va7.2-/CD4+",282556
"2025_08_07_AB_06-INF155-00_SEB (Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes/live/Dump-/Tcells/Vd2-/Va7.2-/CD4-",123638
"2025_08_07_AB_06-INF155-00_SEB (Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes/live/Dump-/Tcells/Vd2-/Va7.2-/CD4-/CD8+",96918
"2025_08_07_AB_06-INF155-00_SEB (Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes/live/Dump-/Tcells/Vd2-/Va7.2-/CD4-/CD8-",26720
"2025_08_07_AB_06-INF155-04_SEB (Unmixed).fcs","root",995464
"2025_08_07_AB_06-INF155-04_SEB (Unmixed).fcs","/singletsFSC",892094
"2025_08_07_AB_06-INF155-04_SEB (Unmixed).fcs","/singletsFSC/singletsSSC",720248
"2025_08_07_AB_06-INF155-04_SEB (Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB",700245
"2025_08_07_AB_06-INF155-04_SEB (Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45",691118
"2025_08_07_AB_06-INF155-04_SEB (Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes",682872
"2025_08_07_AB_06-INF155-04_SEB (Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris",679813
"2025_08_07_AB_06-INF155-04_SEB (Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes",589367
"2025_08_07_AB_06-INF155-04_SEB (Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes/live",563141
"2025_08_07_AB_06-INF155-04_SEB (Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes/live/Dump+",202479
"2025_08_07_AB_06-INF155-04_SEB (Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes/live/Dump-",360662
"2025_08_07_AB_06-INF155-04_SEB (Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes/live/Dump-/Tcells",332018
"2025_08_07_AB_06-INF155-04_SEB (Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes/live/Dump-/Tcells/Vd2+",1129
"2025_08_07_AB_06-INF155-04_SEB (Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes/live/Dump-/Tcells/Vd2-",330889
"2025_08_07_AB_06-INF155-04_SEB (Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes/live/Dump-/Tcells/Vd2-/Va7.2+",2292
"2025_08_07_AB_06-INF155-04_SEB (Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes/live/Dump-/Tcells/Vd2-/Va7.2-",328597
"2025_08_07_AB_06-INF155-04_SEB (Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes/live/Dump-/Tcells/Vd2-/Va7.2-/CD4+",233775
"2025_08_07_AB_06-INF155-04_SEB (Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes/live/Dump-/Tcells/Vd2-/Va7.2-/CD4-",94822
"2025_08_07_AB_06-INF155-04_SEB (Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes/live/Dump-/Tcells/Vd2-/Va7.2-/CD4-/CD8+",79255
"2025_08_07_AB_06-INF155-04_SEB (Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes/live/Dump-/Tcells/Vd2-/Va7.2-/CD4-/CD8-",15567
"2025_08_07_AB_06-INF158-00_SEB (Unmixed).fcs","root",1995888
"2025_08_07_AB_06-INF158-00_SEB (Unmixed).fcs","/singletsFSC",1767501
"2025_08_07_AB_06-INF158-00_SEB (Unmixed).fcs","/singletsFSC/singletsSSC",1513529
"2025_08_07_AB_06-INF158-00_SEB (Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB",1376026
"2025_08_07_AB_06-INF158-00_SEB (Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45",1275881
"2025_08_07_AB_06-INF158-00_SEB (Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes",1031867
"2025_08_07_AB_06-INF158-00_SEB (Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris",1022611
"2025_08_07_AB_06-INF158-00_SEB (Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes",788314
"2025_08_07_AB_06-INF158-00_SEB (Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes/live",698606
"2025_08_07_AB_06-INF158-00_SEB (Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes/live/Dump+",251399
"2025_08_07_AB_06-INF158-00_SEB (Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes/live/Dump-",447207
"2025_08_07_AB_06-INF158-00_SEB (Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes/live/Dump-/Tcells",276075
"2025_08_07_AB_06-INF158-00_SEB (Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes/live/Dump-/Tcells/Vd2+",1295
"2025_08_07_AB_06-INF158-00_SEB (Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes/live/Dump-/Tcells/Vd2-",274780
"2025_08_07_AB_06-INF158-00_SEB (Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes/live/Dump-/Tcells/Vd2-/Va7.2+",3762
"2025_08_07_AB_06-INF158-00_SEB (Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes/live/Dump-/Tcells/Vd2-/Va7.2-",271018
"2025_08_07_AB_06-INF158-00_SEB (Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes/live/Dump-/Tcells/Vd2-/Va7.2-/CD4+",162286
"2025_08_07_AB_06-INF158-00_SEB (Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes/live/Dump-/Tcells/Vd2-/Va7.2-/CD4-",108732
"2025_08_07_AB_06-INF158-00_SEB (Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes/live/Dump-/Tcells/Vd2-/Va7.2-/CD4-/CD8+",98649
"2025_08_07_AB_06-INF158-00_SEB (Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes/live/Dump-/Tcells/Vd2-/Va7.2-/CD4-/CD8-",10083
"2025_08_07_AB_06-INF158-04_SEB (Unmixed).fcs","root",1006016
"2025_08_07_AB_06-INF158-04_SEB (Unmixed).fcs","/singletsFSC",899118
"2025_08_07_AB_06-INF158-04_SEB (Unmixed).fcs","/singletsFSC/singletsSSC",788056
"2025_08_07_AB_06-INF158-04_SEB (Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB",735913
"2025_08_07_AB_06-INF158-04_SEB (Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45",699492
"2025_08_07_AB_06-INF158-04_SEB (Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes",678939
"2025_08_07_AB_06-INF158-04_SEB (Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris",644262
"2025_08_07_AB_06-INF158-04_SEB (Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes",387150
"2025_08_07_AB_06-INF158-04_SEB (Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes/live",313892
"2025_08_07_AB_06-INF158-04_SEB (Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes/live/Dump+",220254
"2025_08_07_AB_06-INF158-04_SEB (Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes/live/Dump-",93638
"2025_08_07_AB_06-INF158-04_SEB (Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes/live/Dump-/Tcells",77862
"2025_08_07_AB_06-INF158-04_SEB (Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes/live/Dump-/Tcells/Vd2+",823
"2025_08_07_AB_06-INF158-04_SEB (Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes/live/Dump-/Tcells/Vd2-",77039
"2025_08_07_AB_06-INF158-04_SEB (Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes/live/Dump-/Tcells/Vd2-/Va7.2+",737
"2025_08_07_AB_06-INF158-04_SEB (Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes/live/Dump-/Tcells/Vd2-/Va7.2-",76302
"2025_08_07_AB_06-INF158-04_SEB (Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes/live/Dump-/Tcells/Vd2-/Va7.2-/CD4+",41912
"2025_08_07_AB_06-INF158-04_SEB (Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes/live/Dump-/Tcells/Vd2-/Va7.2-/CD4-",34390
"2025_08_07_AB_06-INF158-04_SEB (Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes/live/Dump-/Tcells/Vd2-/Va7.2-/CD4-/CD8+",31627
"2025_08_07_AB_06-INF158-04_SEB (Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes/live/Dump-/Tcells/Vd2-/Va7.2-/CD4-/CD8-",2763
"2025_08_07_AB_06-INF158-09_SEB (Unmixed).fcs","root",1120552
"2025_08_07_AB_06-INF158-09_SEB (Unmixed).fcs","/singletsFSC",994396
"2025_08_07_AB_06-INF158-09_SEB (Unmixed).fcs","/singletsFSC/singletsSSC",877895
"2025_08_07_AB_06-INF158-09_SEB (Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB",829211
"2025_08_07_AB_06-INF158-09_SEB (Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45",788745
"2025_08_07_AB_06-INF158-09_SEB (Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes",764641
"2025_08_07_AB_06-INF158-09_SEB (Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris",728024
"2025_08_07_AB_06-INF158-09_SEB (Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes",465454
"2025_08_07_AB_06-INF158-09_SEB (Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes/live",358090
"2025_08_07_AB_06-INF158-09_SEB (Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes/live/Dump+",135836
"2025_08_07_AB_06-INF158-09_SEB (Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes/live/Dump-",222254
